"id_subj","group","n_trial","rt","acc","identity"
"HM04","HSAM",159,NA,0,"matching SCONOSCIUTO"
"HM04","HSAM",160,1.007,1,"non-matching SCONOSCIUTO"
"HM04","HSAM",161,1.5574,1,"non-matching SCONOSCIUTO"
"HM04","HSAM",162,NA,0,"non-matching SCONOSCIUTO"
"HM04","HSAM",163,0.6711,0,"non-matching SCONOSCIUTO"
"HM04","HSAM",164,NA,0,"non-matching SCONOSCIUTO"
"HM04","HSAM",165,0.9183,1,"matching TU"
"HM04","HSAM",166,1.0143,1,"non-matching TU"
"HM04","HSAM",167,0.8129,1,"non-matching TU"
"HM04","HSAM",168,0.7011,1,"non-matching TU"
"HM04","HSAM",169,0.91,1,"matching TU"
"HM04","HSAM",170,1.2062,1,"matching TU"
"HM04","HSAM",171,0.6225,1,"matching TU"
"HM04","HSAM",172,1.1261,1,"non-matching SCONOSCIUTO"
"HM04","HSAM",173,0.9661,1,"non-matching SCONOSCIUTO"
"HM04","HSAM",174,0.6148,1,"matching TU"
"HM04","HSAM",175,0.8986,0,"matching SCONOSCIUTO"
"HM04","HSAM",176,0.703,1,"matching SCONOSCIUTO"
"HM04","HSAM",177,0.9186,0,"matching SCONOSCIUTO"
"HM04","HSAM",178,0.8477,1,"non-matching SCONOSCIUTO"
"HM04","HSAM",179,0.7299,1,"non-matching SCONOSCIUTO"
"HM04","HSAM",180,0.9401,1,"non-matching TU"
"HM04","HSAM",181,1.1568,0,"matching SCONOSCIUTO"
"HM04","HSAM",182,0.852,1,"non-matching TU"
"HM04","HSAM",183,0.833,0,"non-matching TU"
"HM04","HSAM",184,NA,0,"matching TU"
"HM04","HSAM",185,NA,0,"matching SCONOSCIUTO"
"HM04","HSAM",186,0.6321,1,"matching SCONOSCIUTO"
"HM04","HSAM",187,0.6924,1,"matching SCONOSCIUTO"
"HM04","HSAM",188,1.183,1,"non-matching SCONOSCIUTO"
"HM04","HSAM",189,0.8216,1,"matching SCONOSCIUTO"
"HM04","HSAM",190,0.6971,1,"matching TU"
"HM04","HSAM",191,0.7801,1,"non-matching TU"
"HM04","HSAM",192,0.5991,1,"matching SCONOSCIUTO"
"HM04","HSAM",193,0.6862,1,"matching TU"
"HM04","HSAM",194,1.0659,1,"matching TU"
"HM04","HSAM",195,0.9317,1,"non-matching TU"
"HM04","HSAM",196,0.9034,1,"non-matching TU"
"HM04","HSAM",197,0.7527,1,"non-matching TU"
"HM04","HSAM",198,0.8672,1,"non-matching TU"
"HM04","HSAM",199,0.5891,1,"matching TU"
"HM04","HSAM",200,0.6518,1,"matching TU"
"HM05","HSAM",1,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",2,1.0497,1,"non-matching TU"
"HM05","HSAM",3,0.5876,1,"matching TU"
"HM05","HSAM",4,1.2167,0,"matching SCONOSCIUTO"
"HM05","HSAM",5,0.8012,1,"matching TU"
"HM05","HSAM",6,0.8117,1,"non-matching TU"
"HM05","HSAM",7,1.0213,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",8,1.4779,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",9,0.6964,0,"non-matching TU"
"HM05","HSAM",10,1.0724,1,"non-matching TU"
"HM05","HSAM",11,0.8854,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",12,0.7711,1,"matching TU"
"HM05","HSAM",13,1.0393,1,"matching SCONOSCIUTO"
"HM05","HSAM",14,1.0365,1,"matching SCONOSCIUTO"
"HM05","HSAM",15,0.9882,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",16,1.1212,0,"non-matching TU"
"HM05","HSAM",17,0.8668,1,"non-matching TU"
"HM05","HSAM",18,1.0858,1,"matching TU"
"HM05","HSAM",19,NA,0,"matching SCONOSCIUTO"
"HM05","HSAM",20,0.7528,1,"matching SCONOSCIUTO"
"HM05","HSAM",21,0.7858,1,"non-matching TU"
"HM05","HSAM",22,0.967,1,"matching SCONOSCIUTO"
"HM05","HSAM",23,0.8322,1,"non-matching TU"
"HM05","HSAM",24,0.8185,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",25,0.6528,1,"matching TU"
"HM05","HSAM",26,0.6755,1,"matching SCONOSCIUTO"
"HM05","HSAM",27,0.8288,1,"non-matching TU"
"HM05","HSAM",28,0.7358,1,"matching SCONOSCIUTO"
"HM05","HSAM",29,1.1772,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",30,0.6208,1,"matching TU"
"HM05","HSAM",31,0.791,1,"matching SCONOSCIUTO"
"HM05","HSAM",32,0.6361,1,"matching TU"
"HM05","HSAM",33,0.8601,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",34,0.8214,0,"matching TU"
"HM05","HSAM",35,1.0517,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",36,0.716,1,"matching TU"
"HM05","HSAM",37,1.0379,1,"non-matching TU"
"HM05","HSAM",38,0.9525,1,"non-matching TU"
"HM05","HSAM",39,0.7966,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",40,0.8314,1,"non-matching TU"
"HM05","HSAM",41,0.7372,1,"matching TU"
"HM05","HSAM",42,1.235,1,"matching SCONOSCIUTO"
"HM05","HSAM",43,0.8828,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",44,1.2524,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",45,0.8024,1,"matching SCONOSCIUTO"
"HM05","HSAM",46,0.8107,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",47,0.8892,1,"matching TU"
"HM05","HSAM",48,0.8327,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",49,0.9728,1,"non-matching TU"
"HM05","HSAM",50,0.6527,1,"matching TU"
"HM05","HSAM",51,1.4179,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",52,1.1406,1,"matching TU"
"HM05","HSAM",53,0.7202,1,"matching SCONOSCIUTO"
"HM05","HSAM",54,0.9219,1,"matching TU"
"HM05","HSAM",55,0.6187,1,"matching TU"
"HM05","HSAM",56,0.7277,0,"matching TU"
"HM05","HSAM",57,NA,0,"non-matching TU"
"HM05","HSAM",58,NA,0,"matching TU"
"HM05","HSAM",59,NA,0,"non-matching TU"
"HM05","HSAM",60,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",61,NA,0,"matching SCONOSCIUTO"
"HM05","HSAM",62,NA,0,"matching TU"
"HM05","HSAM",63,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",64,NA,0,"matching TU"
"HM05","HSAM",65,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",66,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",67,NA,0,"non-matching TU"
"HM05","HSAM",68,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",69,NA,0,"matching SCONOSCIUTO"
"HM05","HSAM",70,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",71,NA,0,"matching SCONOSCIUTO"
"HM05","HSAM",72,NA,0,"matching SCONOSCIUTO"
"HM05","HSAM",73,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",74,NA,0,"non-matching TU"
"HM05","HSAM",75,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",76,NA,0,"matching SCONOSCIUTO"
"HM05","HSAM",77,0.2926,1,"matching TU"
"HM05","HSAM",78,NA,0,"non-matching TU"
"HM05","HSAM",79,NA,0,"non-matching TU"
"HM05","HSAM",80,NA,0,"matching SCONOSCIUTO"
"HM05","HSAM",81,NA,0,"non-matching TU"
"HM05","HSAM",82,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",83,NA,0,"non-matching TU"
"HM05","HSAM",84,NA,0,"matching TU"
"HM05","HSAM",85,NA,0,"non-matching TU"
"HM05","HSAM",86,1.036,1,"matching TU"
"HM05","HSAM",87,1.0183,0,"matching TU"
"HM05","HSAM",88,NA,0,"matching TU"
"HM05","HSAM",89,1.0245,1,"non-matching TU"
"HM05","HSAM",90,NA,0,"non-matching SCONOSCIUTO"
"HM05","HSAM",91,0.6714,1,"non-matching TU"
"HM05","HSAM",92,1.0994,1,"non-matching TU"
"HM05","HSAM",93,1.3688,1,"matching SCONOSCIUTO"
"HM05","HSAM",94,0.8626,1,"matching TU"
"HM05","HSAM",95,0.8177,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",96,1.5052,1,"non-matching TU"
"HM05","HSAM",97,1.2786,1,"matching SCONOSCIUTO"
"HM05","HSAM",98,0.9269,1,"matching TU"
"HM05","HSAM",99,1.164,1,"non-matching TU"
"HM05","HSAM",100,1.1359,1,"non-matching TU"
"HM05","HSAM",101,0.751,1,"non-matching TU"
"HM05","HSAM",102,0.8118,1,"matching SCONOSCIUTO"
"HM05","HSAM",103,1.1266,1,"matching SCONOSCIUTO"
"HM05","HSAM",104,0.705,1,"matching SCONOSCIUTO"
"HM05","HSAM",105,0.7303,1,"matching TU"
"HM05","HSAM",106,0.8713,1,"non-matching TU"
"HM05","HSAM",107,0.819,1,"matching TU"
"HM05","HSAM",108,0.8478,1,"matching SCONOSCIUTO"
"HM05","HSAM",109,0.6839,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",110,0.5938,1,"matching TU"
"HM05","HSAM",111,0.7044,1,"matching TU"
"HM05","HSAM",112,0.8678,1,"non-matching TU"
"HM05","HSAM",113,1.1225,1,"matching SCONOSCIUTO"
"HM05","HSAM",114,0.7507,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",115,1.0294,1,"non-matching TU"
"HM05","HSAM",116,0.736,1,"matching SCONOSCIUTO"
"HM05","HSAM",117,0.6207,1,"matching TU"
"HM05","HSAM",118,1.0089,1,"matching SCONOSCIUTO"
"HM05","HSAM",119,0.9945,1,"matching SCONOSCIUTO"
"HM05","HSAM",120,0.7821,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",121,0.7426,1,"matching SCONOSCIUTO"
"HM05","HSAM",122,0.722,1,"non-matching TU"
"HM05","HSAM",123,0.7429,1,"matching SCONOSCIUTO"
"HM05","HSAM",124,0.7693,1,"matching TU"
"HM05","HSAM",125,0.7553,1,"matching TU"
"HM05","HSAM",126,0.6846,1,"matching TU"
"HM05","HSAM",127,0.6882,1,"non-matching TU"
"HM05","HSAM",128,0.6156,1,"matching TU"
"HM05","HSAM",129,0.9472,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",130,0.9969,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",131,0.8387,1,"non-matching TU"
"HM05","HSAM",132,0.8565,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",133,0.7386,1,"non-matching TU"
"HM05","HSAM",134,0.5892,1,"matching TU"
"HM05","HSAM",135,0.8889,1,"non-matching TU"
"HM05","HSAM",136,0.7528,1,"matching SCONOSCIUTO"
"HM05","HSAM",137,0.6887,1,"non-matching TU"
"HM05","HSAM",138,1.4391,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",139,0.8382,1,"matching SCONOSCIUTO"
"HM05","HSAM",140,0.9544,1,"matching SCONOSCIUTO"
"HM05","HSAM",141,1.0135,1,"non-matching TU"
"HM05","HSAM",142,0.7562,1,"matching TU"
"HM05","HSAM",143,0.9823,1,"non-matching TU"
"HM05","HSAM",144,0.9501,1,"non-matching TU"
"HM05","HSAM",145,0.8685,1,"non-matching TU"
"HM05","HSAM",146,0.8286,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",147,0.6836,1,"matching TU"
"HM05","HSAM",148,0.8799,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",149,0.6735,1,"matching TU"
"HM05","HSAM",150,0.6603,1,"matching TU"
"HM05","HSAM",151,0.6732,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",152,0.6578,1,"matching TU"
"HM05","HSAM",153,0.6902,1,"matching TU"
"HM05","HSAM",154,1.1204,1,"matching SCONOSCIUTO"
"HM05","HSAM",155,0.736,1,"non-matching TU"
"HM05","HSAM",156,0.6866,1,"matching SCONOSCIUTO"
"HM05","HSAM",157,0.6498,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",158,0.6518,1,"matching TU"
"HM05","HSAM",159,0.6718,1,"matching SCONOSCIUTO"
"HM05","HSAM",160,0.8785,1,"matching SCONOSCIUTO"
"HM05","HSAM",161,0.7625,1,"non-matching TU"
"HM05","HSAM",162,0.8562,1,"non-matching TU"
"HM05","HSAM",163,0.7639,1,"matching SCONOSCIUTO"
"HM05","HSAM",164,0.5544,1,"matching SCONOSCIUTO"
"HM05","HSAM",165,0.7027,1,"non-matching TU"
"HM05","HSAM",166,0.7402,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",167,0.5785,1,"matching TU"
"HM05","HSAM",168,1.0487,1,"matching SCONOSCIUTO"
"HM05","HSAM",169,0.705,1,"matching TU"
"HM05","HSAM",170,0.6644,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",171,0.8931,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",172,0.8845,1,"matching SCONOSCIUTO"
"HM05","HSAM",173,0.5941,1,"matching SCONOSCIUTO"
"HM05","HSAM",174,0.7235,1,"matching SCONOSCIUTO"
"HM05","HSAM",175,0.5699,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",176,0.7954,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",177,0.7156,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",178,0.8393,1,"matching TU"
"HM05","HSAM",179,0.7819,1,"matching SCONOSCIUTO"
"HM05","HSAM",180,0.6547,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",181,0.6466,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",182,0.7136,1,"matching SCONOSCIUTO"
"HM05","HSAM",183,0.6268,1,"matching SCONOSCIUTO"
"HM05","HSAM",184,0.6315,1,"non-matching TU"
"HM05","HSAM",185,0.7419,1,"matching SCONOSCIUTO"
"HM05","HSAM",186,0.6815,1,"non-matching TU"
"HM05","HSAM",187,0.6525,1,"matching SCONOSCIUTO"
"HM05","HSAM",188,0.8689,1,"non-matching TU"
"HM05","HSAM",189,1.0623,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",190,0.7204,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",191,0.9209,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",192,0.7455,1,"matching TU"
"HM05","HSAM",193,0.633,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",194,1.1344,1,"non-matching TU"
"HM05","HSAM",195,0.65,1,"matching TU"
"HM05","HSAM",196,0.8975,0,"matching SCONOSCIUTO"
"HM05","HSAM",197,0.7845,1,"non-matching SCONOSCIUTO"
"HM05","HSAM",198,0.5715,1,"matching TU"
"HM05","HSAM",199,1.0388,1,"matching TU"
"HM05","HSAM",200,0.7288,1,"matching SCONOSCIUTO"
"HM07","HSAM",1,0.8978,1,"matching TU"
"HM07","HSAM",2,0.6401,0,"matching TU"
"HM07","HSAM",3,0.7476,1,"matching TU"
"HM07","HSAM",4,0.618,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",5,0.7162,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",6,0.6047,1,"matching TU"
"HM07","HSAM",7,0.8266,1,"non-matching TU"
"HM07","HSAM",8,0.6536,1,"matching TU"
"HM07","HSAM",9,0.7152,1,"matching SCONOSCIUTO"
"HM07","HSAM",10,0.6497,1,"matching TU"
"HM07","HSAM",11,0.7284,1,"matching SCONOSCIUTO"
"HM07","HSAM",12,0.6893,1,"non-matching TU"
"HM07","HSAM",13,0.5395,1,"matching TU"
"HM07","HSAM",14,1.0717,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",15,0.8842,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",16,0.8219,1,"matching SCONOSCIUTO"
"HM07","HSAM",17,0.4665,1,"matching TU"
"HM07","HSAM",18,0.7519,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",19,0.7988,1,"non-matching TU"
"HM07","HSAM",20,0.7856,1,"non-matching TU"
"HM07","HSAM",21,0.5836,1,"matching TU"
"HM07","HSAM",22,0.7952,1,"non-matching TU"
"HM07","HSAM",23,0.653,1,"matching TU"
"HM07","HSAM",24,0.6264,1,"non-matching TU"
"HM07","HSAM",25,0.7589,1,"non-matching TU"
"HM07","HSAM",26,0.5213,1,"matching TU"
"HM07","HSAM",27,0.6332,1,"matching TU"
"HM07","HSAM",28,0.9061,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",29,0.7899,1,"matching SCONOSCIUTO"
"HM07","HSAM",30,0.6143,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",31,0.9684,1,"non-matching TU"
"HM07","HSAM",32,0.7561,1,"matching SCONOSCIUTO"
"HM07","HSAM",33,0.6255,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",34,0.741,1,"matching SCONOSCIUTO"
"HM07","HSAM",35,0.6832,1,"non-matching TU"
"HM07","HSAM",36,0.6588,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",37,0.89,1,"matching SCONOSCIUTO"
"HM07","HSAM",38,0.8559,1,"non-matching TU"
"HM07","HSAM",39,0.5045,1,"matching TU"
"HM07","HSAM",40,0.7479,1,"matching SCONOSCIUTO"
"HM07","HSAM",41,0.4885,1,"matching TU"
"HM07","HSAM",42,0.7,1,"matching SCONOSCIUTO"
"HM07","HSAM",43,0.6717,1,"matching SCONOSCIUTO"
"HM07","HSAM",44,0.4354,1,"matching TU"
"HM07","HSAM",45,0.5794,1,"matching SCONOSCIUTO"
"HM07","HSAM",46,0.6473,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",47,0.8133,1,"matching SCONOSCIUTO"
"HM07","HSAM",48,0.4749,1,"matching TU"
"HM07","HSAM",49,0.6379,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",50,0.6904,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",51,0.64,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",52,0.5959,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",53,0.5985,1,"non-matching TU"
"HM07","HSAM",54,0.6663,1,"non-matching TU"
"HM07","HSAM",55,0.8649,1,"non-matching TU"
"HM07","HSAM",56,0.6752,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",57,0.5878,1,"matching TU"
"HM07","HSAM",58,0.6041,1,"matching SCONOSCIUTO"
"HM07","HSAM",59,0.6014,1,"matching TU"
"HM07","HSAM",60,0.6865,1,"non-matching TU"
"HM07","HSAM",61,0.6379,1,"non-matching TU"
"HM07","HSAM",62,0.6632,1,"non-matching TU"
"HM07","HSAM",63,0.637,1,"matching SCONOSCIUTO"
"HM07","HSAM",64,0.6562,1,"non-matching TU"
"HM07","HSAM",65,0.5832,1,"non-matching TU"
"HM07","HSAM",66,0.5704,1,"matching TU"
"HM07","HSAM",67,0.591,1,"non-matching TU"
"HM07","HSAM",68,0.8786,1,"matching SCONOSCIUTO"
"HM07","HSAM",69,0.625,1,"non-matching TU"
"HM07","HSAM",70,0.8457,1,"matching SCONOSCIUTO"
"HM07","HSAM",71,0.6379,0,"matching SCONOSCIUTO"
"HM07","HSAM",72,0.6988,1,"matching SCONOSCIUTO"
"HM07","HSAM",73,0.5501,1,"matching TU"
"HM07","HSAM",74,0.407,1,"matching TU"
"HM07","HSAM",75,0.6646,1,"non-matching TU"
"HM07","HSAM",76,0.8484,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",77,0.8251,1,"matching SCONOSCIUTO"
"HM07","HSAM",78,0.6672,1,"non-matching TU"
"HM07","HSAM",79,0.6897,1,"matching SCONOSCIUTO"
"HM07","HSAM",80,0.584,1,"non-matching TU"
"HM07","HSAM",81,0.8804,1,"matching SCONOSCIUTO"
"HM07","HSAM",82,0.653,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",83,0.5692,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",84,0.4857,1,"matching TU"
"HM07","HSAM",85,0.71,1,"non-matching TU"
"HM07","HSAM",86,0.6133,1,"matching SCONOSCIUTO"
"HM07","HSAM",87,0.6267,1,"matching SCONOSCIUTO"
"HM07","HSAM",88,0.6358,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",89,0.5389,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",90,0.6543,1,"matching SCONOSCIUTO"
"HM07","HSAM",91,0.5528,1,"matching SCONOSCIUTO"
"HM07","HSAM",92,0.5264,1,"matching SCONOSCIUTO"
"HM07","HSAM",93,0.5899,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",94,0.975,1,"matching SCONOSCIUTO"
"HM07","HSAM",95,0.6405,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",96,0.6576,1,"matching TU"
"HM07","HSAM",97,0.6392,1,"non-matching TU"
"HM07","HSAM",98,0.6487,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",99,0.7241,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",100,0.7031,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",101,0.6456,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",102,0.5332,1,"matching TU"
"HM07","HSAM",103,0.4739,1,"matching TU"
"HM07","HSAM",104,0.5382,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",105,0.6215,1,"non-matching TU"
"HM07","HSAM",106,0.6871,1,"matching SCONOSCIUTO"
"HM07","HSAM",107,0.6987,1,"non-matching TU"
"HM07","HSAM",108,0.5965,0,"non-matching SCONOSCIUTO"
"HM07","HSAM",109,0.8151,1,"non-matching TU"
"HM07","HSAM",110,0.7062,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",111,0.7548,1,"matching SCONOSCIUTO"
"HM07","HSAM",112,0.9348,1,"matching SCONOSCIUTO"
"HM07","HSAM",113,0.6596,1,"non-matching TU"
"HM07","HSAM",114,0.6007,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",115,0.6206,1,"matching TU"
"HM07","HSAM",116,0.6026,1,"matching SCONOSCIUTO"
"HM07","HSAM",117,0.5679,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",118,0.4783,1,"matching TU"
"HM07","HSAM",119,0.6954,1,"non-matching TU"
"HM07","HSAM",120,0.5557,1,"matching SCONOSCIUTO"
"HM07","HSAM",121,0.6061,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",122,0.8798,1,"non-matching TU"
"HM07","HSAM",123,0.7045,1,"matching TU"
"HM07","HSAM",124,0.6508,1,"matching TU"
"HM07","HSAM",125,0.7574,1,"non-matching TU"
"HM07","HSAM",126,0.5412,1,"matching TU"
"HM07","HSAM",127,0.4845,1,"matching TU"
"HM07","HSAM",128,0.4295,1,"matching TU"
"HM07","HSAM",129,0.6246,1,"non-matching TU"
"HM07","HSAM",130,0.5534,1,"matching TU"
"HM07","HSAM",131,0.6862,1,"non-matching TU"
"HM07","HSAM",132,0.5396,1,"matching SCONOSCIUTO"
"HM07","HSAM",133,0.6143,1,"matching TU"
"HM07","HSAM",134,0.6561,1,"non-matching TU"
"HM07","HSAM",135,0.6839,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",136,0.5522,1,"matching TU"
"HM07","HSAM",137,0.6851,1,"matching TU"
"HM07","HSAM",138,0.569,1,"matching SCONOSCIUTO"
"HM07","HSAM",139,0.6926,1,"matching TU"
"HM07","HSAM",140,0.6551,1,"matching SCONOSCIUTO"
"HM07","HSAM",141,0.5168,1,"matching TU"
"HM07","HSAM",142,0.4346,1,"matching TU"
"HM07","HSAM",143,0.6202,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",144,0.7844,1,"non-matching TU"
"HM07","HSAM",145,0.6409,1,"matching SCONOSCIUTO"
"HM07","HSAM",146,0.4537,1,"matching TU"
"HM07","HSAM",147,0.6331,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",148,0.4532,1,"matching TU"
"HM07","HSAM",149,0.7987,1,"non-matching TU"
"HM07","HSAM",150,0.8267,1,"non-matching TU"
"HM07","HSAM",151,0.7197,1,"non-matching TU"
"HM07","HSAM",152,0.7845,1,"matching SCONOSCIUTO"
"HM07","HSAM",153,0.5574,1,"matching TU"
"HM07","HSAM",154,0.7274,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",155,0.6746,1,"matching SCONOSCIUTO"
"HM07","HSAM",156,0.7039,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",157,0.6488,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",158,0.5895,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",159,0.6198,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",160,0.6385,1,"matching SCONOSCIUTO"
"HM07","HSAM",161,0.7822,1,"matching SCONOSCIUTO"
"HM07","HSAM",162,0.7668,1,"non-matching TU"
"HM07","HSAM",163,0.7282,1,"non-matching TU"
"HM07","HSAM",164,0.455,1,"matching TU"
"HM07","HSAM",165,0.6152,1,"matching SCONOSCIUTO"
"HM07","HSAM",166,0.6057,1,"non-matching TU"
"HM07","HSAM",167,0.5756,1,"matching SCONOSCIUTO"
"HM07","HSAM",168,0.6832,1,"non-matching TU"
"HM07","HSAM",169,0.6183,1,"non-matching TU"
"HM07","HSAM",170,0.9151,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",171,0.8664,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",172,0.5203,1,"matching TU"
"HM07","HSAM",173,0.5731,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",174,0.6929,1,"matching SCONOSCIUTO"
"HM07","HSAM",175,0.5175,1,"matching TU"
"HM07","HSAM",176,0.5859,1,"non-matching TU"
"HM07","HSAM",177,0.5726,1,"matching SCONOSCIUTO"
"HM07","HSAM",178,0.4986,1,"matching TU"
"HM07","HSAM",179,0.5154,1,"matching TU"
"HM07","HSAM",180,0.4064,1,"matching TU"
"HM07","HSAM",181,0.4451,1,"matching SCONOSCIUTO"
"HM07","HSAM",182,0.5837,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",183,0.5989,1,"matching TU"
"HM07","HSAM",184,0.55,1,"matching SCONOSCIUTO"
"HM07","HSAM",185,0.6549,1,"non-matching TU"
"HM07","HSAM",186,0.6484,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",187,0.5162,1,"matching TU"
"HM07","HSAM",188,0.5357,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",189,0.5821,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",190,0.6257,1,"matching SCONOSCIUTO"
"HM07","HSAM",191,0.8379,1,"non-matching TU"
"HM07","HSAM",192,0.8027,1,"non-matching TU"
"HM07","HSAM",193,0.6709,1,"matching SCONOSCIUTO"
"HM07","HSAM",194,0.5996,1,"non-matching TU"
"HM07","HSAM",195,0.6865,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",196,0.5829,1,"matching SCONOSCIUTO"
"HM07","HSAM",197,0.6231,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",198,0.6921,1,"matching SCONOSCIUTO"
"HM07","HSAM",199,0.5917,1,"non-matching SCONOSCIUTO"
"HM07","HSAM",200,0.6571,1,"non-matching TU"
"HM08","HSAM",1,NA,0,"matching SCONOSCIUTO"
"HM08","HSAM",2,NA,0,"non-matching SCONOSCIUTO"
"HM08","HSAM",3,NA,0,"matching SCONOSCIUTO"
"HM08","HSAM",4,NA,0,"non-matching TU"
"HM08","HSAM",5,1.0329,1,"non-matching SCONOSCIUTO"
"HM08","HSAM",6,1.2143,1,"matching SCONOSCIUTO"
"HM08","HSAM",7,1.3274,0,"matching TU"
"HM08","HSAM",8,1.0311,1,"non-matching TU"
"HM08","HSAM",9,NA,0,"non-matching SCONOSCIUTO"
"HM08","HSAM",10,0.7686,0,"non-matching TU"
"HM08","HSAM",11,1.2832,0,"matching SCONOSCIUTO"
"HM08","HSAM",12,1.0474,1,"matching SCONOSCIUTO"
