"id_subj","group","n_trial","rt","acc","identity","pressed_key","link","block_order"
"CNTRL02","CTRL",166,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",167,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",168,0.4784,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",169,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",170,0.4272,1,"go","l","hsam_t1","other-first"
"CNTRL02","CTRL",171,0.415,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",172,0.3106,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",173,0.4139,1,"go","l","hsam_t1","other-first"
"CNTRL02","CTRL",174,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",175,0.6234,1,"go","l","hsam_t1","other-first"
"CNTRL02","CTRL",176,0.5074,1,"go","l","hsam_t1","other-first"
"CNTRL02","CTRL",177,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",178,0.5532,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",179,0.4407,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",180,0.6667,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",181,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",182,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",183,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",184,0.443,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",185,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",186,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",187,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",188,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",189,0.5711,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",190,0.4429,1,"go","l","hsam_t1","other-first"
"CNTRL02","CTRL",191,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",192,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",193,0.6675,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",194,0.5048,1,"go","l","hsam_t1","other-first"
"CNTRL02","CTRL",195,0.7156,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",196,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",197,0.4683,1,"go","l","hsam_t1","other-first"
"CNTRL02","CTRL",198,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL02","CTRL",199,0.4919,1,"go","a","hsam_t1","other-first"
"CNTRL02","CTRL",200,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL04","CTRL",1,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",2,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",3,0.3856,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",4,0.4348,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",5,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",6,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",7,0.4361,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",8,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",9,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",10,0.5252,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",11,0.4985,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",12,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",13,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",14,0.4356,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",15,0.4938,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",16,0.4725,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",17,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",18,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",19,0.4597,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",20,0.3705,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",21,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",22,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",23,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",24,0.5337,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",25,0.4345,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",26,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",27,0.4331,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",28,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",29,0.3708,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",30,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",31,0.4383,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",32,0.4074,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",33,0.3389,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",34,0.509,0,"no-go","a","hsam_q1","self-first"
"CNTRL04","CTRL",35,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",36,0.4574,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",37,0.623,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",38,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",39,0.4465,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",40,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",41,0.4356,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",42,0.469,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",43,0.4475,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",44,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",45,0.5363,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",46,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",47,0.4196,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",48,0.4705,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",49,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",50,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",51,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",52,0.3881,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",53,0.4467,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",54,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",55,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",56,0.4372,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",57,0.4651,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",58,0.4849,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",59,0.3828,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",60,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",61,0.4603,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",62,0.3974,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",63,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",64,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",65,0.4232,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",66,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",67,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",68,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",69,0.384,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",70,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",71,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",72,0.4232,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",73,0.3578,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",74,0.4018,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",75,0.3392,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",76,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",77,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",78,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",79,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",80,0.4154,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",81,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",82,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",83,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",84,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",85,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",86,0.4305,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",87,0.4184,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",88,0.3972,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",89,0.4162,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",90,0.3409,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",91,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",92,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",93,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",94,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",95,0.3734,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",96,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",97,0.3882,1,"go","l","hsam_q1","self-first"
"CNTRL04","CTRL",98,0.4026,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",99,0.3954,1,"go","a","hsam_q1","self-first"
"CNTRL04","CTRL",100,NA,1,"no-go","","hsam_q1","self-first"
"CNTRL04","CTRL",101,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",102,0.4472,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",103,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",104,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",105,0.3979,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",106,0.4399,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",107,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",108,0.3748,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",109,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",110,0.4681,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",111,0.6011,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",112,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",113,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",114,0.4839,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",115,0.5563,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",116,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",117,0.4704,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",118,0.5288,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",119,0.474,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",120,0.4183,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",121,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",122,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",123,0.3784,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",124,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",125,0.3393,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",126,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",127,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",128,0.3634,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",129,0.3908,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",130,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",131,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",132,0.4634,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",133,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",134,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",135,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",136,0.3936,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",137,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",138,0.3797,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",139,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",140,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",141,0.3472,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",142,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",143,0.3967,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",144,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",145,0.6126,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",146,0.4676,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",147,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",148,0.4488,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",149,0.453,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",150,0.4873,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",151,0.4877,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",152,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",153,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",154,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",155,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",156,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",157,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",158,0.4474,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",159,0.4071,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",160,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",161,0.3914,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",162,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",163,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",164,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",165,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",166,0.64,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",167,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",168,0.6142,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",169,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",170,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",171,0.5572,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",172,0.5155,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",173,0.5069,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",174,0.4351,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",175,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",176,0.4001,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",177,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",178,0.4573,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",179,0.3979,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",180,0.364,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",181,0.2799,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",182,0.5792,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",183,0.4401,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",184,0.4671,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",185,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",186,0.456,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",187,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",188,0.4043,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",189,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",190,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",191,0.3503,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",192,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",193,0.3746,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",194,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",195,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",196,0.4143,1,"go","a","hsam_q1","other-first"
"CNTRL04","CTRL",197,0.4443,1,"go","l","hsam_q1","other-first"
"CNTRL04","CTRL",198,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",199,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL04","CTRL",200,NA,1,"no-go","","hsam_q1","other-first"
"CNTRL05","CTRL",1,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",2,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",3,0.6966,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",4,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",5,0.4684,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",6,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",7,0.4946,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",8,0.4224,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",9,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",10,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",11,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",12,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",13,0.4751,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",14,0.4151,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",15,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",16,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",17,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",18,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",19,0.5879,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",20,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",21,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",22,0.5637,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",23,0.4572,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",24,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",25,0.4481,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",26,0.5207,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",27,0.587,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",28,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",29,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",30,0.4409,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",31,0.3869,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",32,0.4733,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",33,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",34,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",35,0.4148,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",36,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",37,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",38,0.5252,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",39,0.4971,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",40,0.3892,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",41,0.3316,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",42,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",43,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",44,0.4572,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",45,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",46,0.5664,0,"no-go","a","hsam_t1","self-first"
"CNTRL05","CTRL",47,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",48,0.5822,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",49,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",50,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",51,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",52,0.5234,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",53,0.4832,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",54,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",55,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",56,0.5832,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",57,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",58,0.4635,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",59,0.4448,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",60,0.399,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",61,0.3452,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",62,0.3502,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",63,0.5294,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",64,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",65,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",66,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",67,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",68,0.5508,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",69,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",70,0.4937,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",71,0.5104,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",72,0.3895,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",73,0.4133,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",74,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",75,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",76,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",77,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",78,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",79,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",80,0.5464,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",81,0.4553,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",82,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",83,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",84,0.467,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",85,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",86,0.4119,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",87,0.6575,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",88,0.3709,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",89,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",90,0.7474,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",91,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",92,0.4866,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",93,0.4113,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",94,0.3819,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",95,0.4535,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",96,0.4222,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",97,0.3351,1,"go","l","hsam_t1","self-first"
"CNTRL05","CTRL",98,0.3398,1,"go","a","hsam_t1","self-first"
"CNTRL05","CTRL",99,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",100,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL05","CTRL",101,0.7215,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",102,0.7918,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",103,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",104,0.5526,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",105,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",106,0.7106,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",107,0.6185,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",108,0.4255,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",109,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",110,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",111,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",112,0.7114,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",113,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",114,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",115,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",116,0.8329,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",117,0.5066,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",118,0.4203,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",119,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",120,0.4887,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",121,0.8358,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",122,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",123,0.4652,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",124,0.7071,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",125,0.4601,0,"no-go","a","hsam_t1","other-first"
"CNTRL05","CTRL",126,0.8269,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",127,0.4307,1,"go","a","hsam_t1","other-first"
